name,host_id,borough,neighbourhood,latitude,longitude,room_type,price,minimum_nights
Snuggling bedroom for 2 near LGA and JFK Airports,179383012,Queens,East Elmhurst,40.76659000000000077079675975255668163299560546875,-73.869699999999994588506524451076984405517578125,Private room,65,1
Room available in BedStuy condo w/ private yard,35528708,Brooklyn,Bedford-Stuyvesant,40.69449999999999789679350215010344982147216796875,-73.9471800000000030195224098861217498779296875,Private room,55,1
You'll never See New York Like This Again,207173529,Manhattan,Inwood,40.86836000000000268528310698457062244415283203125,-73.920469999999994570316630415618419647216796875,Private room,65,1
6 mins walk to Seneca station lil NYC getaway.,459796507,Queens,Ridgewood,40.7058999999999997498889570124447345733642578125,-73.9075399999999973488229443319141864776611328125,Private room,82,1
# 1 Private Room KING Bed 25 min NYC by Hotel-Like,48684597,Queens,Maspeth,40.738100000000002864908310584723949432373046875,-73.896670000000000300133251585066318511962890625,Private room,55,1
private bad room,485185772,Brooklyn,Sheepshead Bay,40.5853531322039629003484151326119899749755859375,-73.952241588372316982713527977466583251953125,Private room,70,1
"Spacious bedroom with toilet , bath & living room",485343193,Queens,Springfield Gardens,40.66587129999999916663000476546585559844970703125,-73.76302359999999680439941585063934326171875,Private room,142,1
Beautiful one bedroom,303784261,Staten Island,South Beach,40.59600309999999723231667303480207920074462890625,-74.0924973999999991747245076112449169158935546875,Private room,62,1
Lady's Powder Room,253753123,Brooklyn,Borough Park,40.62951000000000334466676576994359493255615234375,-73.9968999999999965666575008071959018707275390625,Private room,31,1
Private Room,31805306,Bronx,Highbridge,40.83330000000000126192389870993793010711669921875,-73.9299500000000051613824325613677501678466796875,Private room,36,1
Private Room in Williamsburg BK,247296095,Brooklyn,Williamsburg,40.70739999999999980673237587325274944305419921875,-73.9522400000000033060132409445941448211669921875,Private room,99,1
Large room in Harlem on 141st(Manhattan NY 10030),566838,Manhattan,Harlem,40.81897000000000019781509763561189174652099609375,-73.9400399999999962119545671157538890838623046875,Private room,83,1
"Casa adosada en Brooklyn para descansar ""A""",460436304,Brooklyn,Sheepshead Bay,40.585051489590313167354906909167766571044921875,-73.962747078942669531897990964353084564208984375,Private room,60,1
Lovely quiet room near JFK,201757076,Queens,Jamaica,40.69783000000000328100213664583861827850341796875,-73.7956999999999965211827657185494899749755859375,Private room,75,1
Movie Theater + Hip Hop Getaway,474140078,Bronx,Parkchester,40.8367300000000028603608370758593082427978515625,-73.8598999999999961119101499207317829132080078125,Private room,93,1
Queen Bedroom with terrace,228571016,Manhattan,Harlem,40.824129999999996698534232564270496368408203125,-73.942329999999998335624695755541324615478515625,Private room,202,1
Industrialized in the City (for 1 guest),37401126,Brooklyn,East Flatbush,40.64148999999999745114109828136861324310302734375,-73.9396100000000018326318240724503993988037109375,Private room,45,1
Lovely 1 bedroom across Central Park,40125957,Manhattan,Harlem,40.80107000000000283534973277710378170013427734375,-73.9562399999999939836925477720797061920166015625,Private room,99,1
Ultimate Getaway! Steps to Times Square!,174792040,Manhattan,Murray Hill,40.75117000000000189174897968769073486328125,-73.97822999999999638021108694374561309814453125,Private room,406,1
Private room in Spacious Apt,100271449,Manhattan,Harlem,40.82318069999998755292835994623601436614990234375,-73.952040600000003678360371850430965423583984375,Private room,47,1
New York Escape! Minutes to Rockefeller Center,174792040,Manhattan,Murray Hill,40.74927999999999883584678173065185546875,-73.976550000000003137756721116602420806884765625,Private room,404,1
Oasis 3,90930266,Bronx,Melrose,40.8212199999999967303665471263229846954345703125,-73.9139899999999983037923811934888362884521484375,Private room,59,1
"Horizon Suite w/ sofa bed, your sanctuary in SoHo",260861596,Manhattan,SoHo,40.722769999999997025952325202524662017822265625,-74.0048000000000030240698833949863910675048828125,Private room,1500,1
"You Found It! 4 Convenient Units, Pets Allowed!",174792040,Manhattan,Theater District,40.75750000000000028421709430404007434844970703125,-73.984679999999997335180523805320262908935546875,Private room,2057,1
Lovely private room with bathroom in Queens,17893521,Queens,Maspeth,40.7369800000000026329871616326272487640380859375,-73.90032999999999674400896765291690826416015625,Private room,95,1
Private Single Room Near MTA Bus,355770584,Queens,Flushing,40.7547899999999998499333742074668407440185546875,-73.8033300000000025420376914553344249725341796875,Private room,60,1
The Sport Room - Joe Black’s space- $1400 monthly,54275,Brooklyn,Bedford-Stuyvesant,40.68169999999999930651028989814221858978271484375,-73.9400299999999930378180579282343387603759765625,Private room,99,1
Room in Bensonhurst,232778333,Brooklyn,Bensonhurst,40.61399000000000114596332423388957977294921875,-73.997870000000006029949872754514217376708984375,Private room,47,1
Accessible Deluxe Queen,257569145,Manhattan,Lower East Side,40.72115000000000151203494169749319553375244140625,-73.9887899999999945066520012915134429931640625,Private room,259,1
Premier Queen City View,257569145,Manhattan,Lower East Side,40.72115000000000151203494169749319553375244140625,-73.9887899999999945066520012915134429931640625,Private room,259,1
Stunning apartment in wonderful spot,61408134,Manhattan,Upper East Side,40.762259999999997717168298549950122833251953125,-73.9607799999999997453414835035800933837890625,Private room,166,1
JFK Airport Rm for travelers Room 5,232251881,Queens,Jamaica,40.667990000000003192326403222978115081787109375,-73.7831000000000045702108764089643955230712890625,Private room,54,1
Amazing spacious & Bright @ best location NY,483744092,Manhattan,Upper East Side,40.76203000000000287172952084802091121673583984375,-73.96147999999999456122168339788913726806640625,Private room,229,1
Cozy room in great artsy apartment!,232112395,Brooklyn,Crown Heights,40.67683000000000248519427259452641010284423828125,-73.9328000000000002955857780762016773223876953125,Private room,63,1
St Regis 1 bedroom suite,28656622,Manhattan,Midtown,40.76151999999999731016941950656473636627197265625,-73.974140000000005557012627832591533660888671875,Private room,921,1
Art Deco Room,64119235,Queens,Sunnyside,40.7457372999999876128640607930719852447509765625,-73.9127616999999901281626080162823200225830078125,Private room,81,1
Lovely private bedroom rental with a modern style,217326324,Brooklyn,East Flatbush,40.635750000000001591615728102624416351318359375,-73.9462299999999999045030563138425350189208984375,Private room,125,1
Room 1 person. Astoria.,261663533,Queens,Ditmars Steinway,40.7736000000000018417267710901796817779541015625,-73.9046900000000022146195988170802593231201171875,Private room,53,1
My home is close BJs and train in queens ny,479851009,Queens,Woodside,40.74947999999999836973074707202613353729248046875,-73.9033299999999968576958053745329380035400390625,Private room,85,1
"Welcoming, comfortable serviced apartment.",483378389,Bronx,Norwood,40.8743300000000004956746124662458896636962890625,-73.884919999999993933670339174568653106689453125,Private room,49,1
Private bedroom - shared Bathroom,9316328,Brooklyn,Bedford-Stuyvesant,40.68596999999999752617441117763519287109375,-73.9544000000000067984728957526385784149169921875,Private room,50,1
Sunny room in heart of Chinatown,41217631,Manhattan,Chinatown,40.71491999999999933379513095133006572723388671875,-73.9978200000000043701220420189201831817626953125,Private room,69,1
"Minutes from JFK, Peaceful bedroom with Queen bed",434292556,Queens,St. Albans,40.6891600000000011050360626541078090667724609375,-73.7582000000000022055246517993509769439697265625,Private room,99,1
Patricia Vacation Inn !,480516328,Queens,Hollis,40.71050000000000324007487506605684757232666015625,-73.7540800000000018599166651256382465362548828125,Private room,83,1
Gorgeous location close to Manhattan!,411757269,Queens,Elmhurst,40.734420000000000072759576141834259033203125,-73.8746799999999979036147124134004116058349609375,Private room,70,1
My room,253753123,Brooklyn,Borough Park,40.629739999999998190105543471872806549072265625,-73.9953900000000004411049303598701953887939453125,Private room,45,1
The Zen Home,15853933,Queens,Astoria,40.76628000000000184854798135347664356231689453125,-73.91082000000000107320374809205532073974609375,Private room,69,1
Lucio 3,458813192,Queens,Richmond Hill,40.6961000000000012732925824820995330810546875,-73.8314400000000006230038707144558429718017578125,Private room,56,1
Watson’s Loft,3744921,Queens,Forest Hills,40.72140999999999877445588936097919940948486328125,-73.8550900000000041245584725402295589447021484375,Private room,50,1
JFK Airport Great place to stay 6 min away Room 3,232251881,Queens,Jamaica,40.6683000000000021145751816220581531524658203125,-73.7837099999999992405719240196049213409423828125,Private room,50,1
Two Bathroom Suite steps from Central Park w/Bfst,231281049,Manhattan,Midtown,40.76397690226745140762432129122316837310791015625,-73.980292168173804157049744389951229095458984375,Private room,389,1
Peaches Paradise.,101499766,Queens,Springfield Gardens,40.68092999999999648252924089320003986358642578125,-73.756270000000000663931132294237613677978515625,Private room,70,1
Studio Suite Steps from Central Park w/Breakfast,231281049,Manhattan,Midtown,40.76523575898544748952190275304019451141357421875,-73.982079612889947384246625006198883056640625,Private room,341,1
Nicest Room in Manhattan - Chelsea Beauty,95286194,Manhattan,Chelsea,40.75048000000000314457793137989938259124755859375,-74.0053300000000007230482879094779491424560546875,Private room,57,1
A Vibrant 1 Bedroom Getaway,349262538,Brooklyn,Brownsville,40.65961011223355825450198608450591564178466796875,-73.91349200193491242316667921841144561767578125,Private room,85,1
Relax in the big apple. Cozy Room.,49296586,Manhattan,Harlem,40.8291100000000000136424205265939235687255859375,-73.9454099999999954206941765733063220977783203125,Private room,70,1
West Chelsea Studios - Penthouse 12,113534805,Manhattan,Chelsea,40.74884999999999735109668108634650707244873046875,-74.0032700000000005502442945726215839385986328125,Private room,2857,1
10 mins/Airports JFK/LGA/Hosp/malls bus/train# 1,126247863,Queens,Richmond Hill,40.69003000000000014324541552923619747161865234375,-73.8213200000000000500222085975110530853271484375,Private room,60,1
NEW PENTHOUSE W/ HUGE PRIVATE ROOFTOP EAST VILLAGE,18167404,Manhattan,East Village,40.726100000000002410160959698259830474853515625,-73.9779500000000069803718361072242259979248046875,Private room,168,1
Chic UWS Private Room,497104003,Manhattan,Upper West Side,40.78383544419275352765907882712781429290771484375,-73.9755724571271713330133934505283832550048828125,Private room,86,1
Lovely and cozy room,465273276,Manhattan,Hell's Kitchen,40.7637107999999983576344675384461879730224609375,-73.9891392999999908397512626834213733673095703125,Private room,109,1
"COZY, QUIET BEDROOM IN INWOOD, ""UPSTATE MANHATTAN""",127164761,Manhattan,Inwood,40.8666300000000006775735528208315372467041015625,-73.9225100000000026057023205794394016265869140625,Private room,40,1
"Convenient Manhattan room, 2 minutes from train!",75234771,Manhattan,Inwood,40.86336000000000012732925824820995330810546875,-73.9187500000000028421709430404007434844970703125,Private room,60,1
Beautiful Private Room in NY!,222580763,Queens,Jackson Heights,40.75703551074990826919020037166774272918701171875,-73.863011864506603387781069613993167877197265625,Private room,107,1
sleep away,42814202,Queens,Fresh Meadows,40.74028080768815840428942465223371982574462890625,-73.7867540258267666786196059547364711761474609375,Private room,85,1
"Liguria room.  Superfast Wi-Fi, clean and quiet.",2787,Brooklyn,Gravesend,40.60801000000000016143530956469476222991943359375,-73.97539000000000442014425061643123626708984375,Private room,199,1
Cozy Room in Manhattan,52129673,Manhattan,Harlem,40.82639000000000351064954884350299835205078125,-73.945459999999997080522007308900356292724609375,Private room,59,1
Beautiful sunny bedroom in historic Park Slope,124082275,Brooklyn,Park Slope,40.67351000000000027512214728631079196929931640625,-73.974729999999993879100657068192958831787109375,Private room,176,1
Thelonious Monk room at The Harlem Flophouse,3236595,Manhattan,Harlem,40.8088800000000020418156054802238941192626953125,-73.949870000000004210960469208657741546630859375,Private room,150,1
Cozy bedroom in williamsburg,38593087,Brooklyn,Williamsburg,40.708899999999999863575794734060764312744140625,-73.965609999999998080966179259121417999267578125,Private room,65,1
"Room in Queens, NY, near LGA.",119987770,Queens,East Elmhurst,40.76093999999999795136318425647914409637451171875,-73.8784600000000040154191083274781703948974609375,Private room,63,1
Sweet deco room in amazing location,116871769,Brooklyn,Williamsburg,40.7109999999999985220711096189916133880615234375,-73.949510000000003628883860073983669281005859375,Private room,120,1
"Astoria close to JFK,Laguardia airport, Manhattan",117195769,Queens,Astoria,40.7632899999999978035702952183783054351806640625,-73.908420000000006666596163995563983917236328125,Private room,106,1
Private & Separate 1bd/1ba | NYC Pre-War Apartment,11196496,Bronx,Concourse,40.82934999999999803321770741604268550872802734375,-73.92757000000000289219315163791179656982421875,Private room,239,1
"1 bedroom private room in Astoria, Queens",84109314,Queens,Astoria,40.76068000000000068894223659299314022064208984375,-73.9092600000000032878233469091355800628662109375,Private room,120,1
"5mins from JFK, one cozy bedroom for one",119592255,Queens,Jamaica,40.68027000000000015234036254696547985076904296875,-73.7818299999999993588062352500855922698974609375,Private room,53,1
Private Queen room&bathroom in NEW Luxury Building,89197711,Brooklyn,Bath Beach,40.6020800000000008367351256310939788818359375,-73.9951099999999968304109643213450908660888671875,Private room,79,1
Room in Queens NY  near LGA,119987770,Queens,East Elmhurst,40.76062999999999902911440585739910602569580078125,-73.8798000000000030240698833949863910675048828125,Private room,65,1
(4) Comfy Home Away From Home/Multiple Rooms,88043058,Brooklyn,Bedford-Stuyvesant,40.69017999999999801730155013501644134521484375,-73.9535699999999991405275068245828151702880859375,Private room,89,1
Clean and sunny  private room,101736132,Brooklyn,Bushwick,40.69098000000000325826476910151541233062744140625,-73.917540000000002464730641804635524749755859375,Private room,61,1
Cozy private bedroom in BedStuy,30588612,Brooklyn,Bedford-Stuyvesant,40.69394218796691831130374339409172534942626953125,-73.9437276025987131333749857731163501739501953125,Private room,78,1
master bedroom in brownstone,12269797,Brooklyn,Bedford-Stuyvesant,40.685686673944218227916280739009380340576171875,-73.924169573222656026700860820710659027099609375,Private room,75,1
Regal Zen,3177516,Brooklyn,Park Slope,40.67653543525528192503770696930587291717529296875,-73.9763838538018063673007418401539325714111328125,Private room,80,1
joann homey home,83142960,Brooklyn,Bensonhurst,40.6092000000000012960299500264227390289306640625,-73.9969799999999935380401439033448696136474609375,Private room,40,1
Affordable Suite w/ Breakfast,231281049,Manhattan,Midtown,40.76388186477728226009276113472878932952880859375,-73.9822212810918955483430181629955768585205078125,Private room,317,1
Brooklyn private Bedroom,491790606,Brooklyn,Bedford-Stuyvesant,40.69583014638704554499781806953251361846923828125,-73.942460224109737509934348054230213165283203125,Private room,60,1
Private room 719 | Shared Bath,401202937,Manhattan,Midtown,40.74668560068067080237597110681235790252685546875,-73.9888215701351015241016284562647342681884765625,Private room,72,1
UES(mini loft)Clean flex room (Female Only),7093576,Manhattan,Upper East Side,40.77915999999999741021383670158684253692626953125,-73.951999999999998181010596454143524169921875,Private room,53,1
Artstuy,4878363,Brooklyn,Bedford-Stuyvesant,40.68576999999999799229044583626091480255126953125,-73.9449900000000042155079427175223827362060546875,Private room,55,1
The Cozy Cole room at The Harlem Flophouse,3236595,Manhattan,Harlem,40.80798999999999665533323423005640506744384765625,-73.9500599999999934652805677615106105804443359375,Private room,150,1
The Corky Hale Room at The Harlem Flophouse,3236595,Manhattan,Harlem,40.80930000000000035242919693700969219207763671875,-73.9520399999999966667019180022180080413818359375,Private room,150,1
"East Village, Private room with access to garden",115395049,Manhattan,East Village,40.72471999999999781039150548167526721954345703125,-73.98754999999999881765688769519329071044921875,Private room,98,1
"Bright, beautiful room, just block to A, C train",10210950,Brooklyn,Bedford-Stuyvesant,40.67665000000000219415596802718937397003173828125,-73.9131799999999969941200106404721736907958984375,Private room,64,1
Cozy Private room in the heart of Jamaica New york,109527682,Queens,Jamaica Estates,40.713200000000000500222085975110530853271484375,-73.786010000000004538378561846911907196044921875,Private room,120,1
Emerald Suite @ Northern Lights Mansion.,1261480,Manhattan,Harlem,40.8071699999999992769517120905220508575439453125,-73.950649999999995998223312199115753173828125,Private room,495,1
"Cozy Studio Apartment in Queens, NY",25355233,Queens,Springfield Gardens,40.6807400000000001227817847393453121185302734375,-73.7552299999999974033926264382898807525634765625,Private room,108,1
Single room at Whitestone,326089128,Queens,Whitestone,40.7824587175738315636408515274524688720703125,-73.8104784900160808547298074699938297271728515625,Private room,64,1
Newly renovated very cozy Manhattan style bedroom,302174376,Queens,Woodside,40.74423025229699391047688550315797328948974609375,-73.9100851156628237959012039937078952789306640625,Private room,100,1
"Rare Find! 4 Relaxing Units, Pets Allowed!",496944100,Manhattan,SoHo,40.71910215940790322974862647242844104766845703125,-74.0010572101306252079666592180728912353515625,Private room,2015,1
4 Deluxe Suites with City Views! Pets Are Welcome!,496944100,Manhattan,SoHo,40.72100139751362490869723842479288578033447265625,-74.000947510394695427748956717550754547119140625,Private room,2015,1
"Rare Gem! 4 Classy Units, Parking, Pets Allowed!",496944100,Manhattan,SoHo,40.71959385836192524266152759082615375518798828125,-74.00107837986575987088144756853580474853515625,Private room,2199,1
"Huge room 25 min to manhattan. L,M,J,Z train.",101736132,Brooklyn,Bushwick,40.69118999999999886085788602940738201141357421875,-73.9168499999999966121322358958423137664794921875,Private room,65,1
"4 Classy Units! Onsite Parking, Pets Allowed!",496944100,Manhattan,Little Italy,40.71866063703574667442808276973664760589599609375,-73.9992140934021875864345929585397243499755859375,Private room,2012,1
big room in Hell's Kitchen close to Times Square,9236677,Manhattan,Theater District,40.75992999999999710780684836208820343017578125,-73.9875899999999973033482092432677745819091796875,Private room,155,1
4 Deluxe Suites with City Views! Pets Are Welcome!,496944100,Manhattan,SoHo,40.71901182529976637169966124929487705230712890625,-73.9994607612195380852426751516759395599365234375,Private room,4650,1
"4 Convenient Units, Parking, Pets Allowed!",496944100,Manhattan,SoHo,40.7189954457492007122709765098989009857177734375,-74.000705847143507298824260942637920379638671875,Private room,4813,1
4 Chic Suites In the Heart of SoHo! Self-Parking!,496944100,Manhattan,SoHo,40.72085084292502443759076413698494434356689453125,-74.0006655599827212199670611880719661712646484375,Private room,2085,1
4 Luxe Balcony Suites with Panoramic Views of NYC!,496944100,Manhattan,Chinatown,40.718636557014889376659994013607501983642578125,-74.0012187710735815926454961299896240234375,Private room,1887,1
4 Pet-friendly Suite Near Statue of Liberty!,496944100,Manhattan,SoHo,40.71957184988746547560367616824805736541748046875,-74.000923893611826542837661691009998321533203125,Private room,1882,1
Latisha luxury place room 5,143127602,Brooklyn,Cypress Hills,40.68340789999999884685166762210428714752197265625,-73.883858800000012934106052853167057037353515625,Private room,71,1
Beautiful bedroom near to Times Square,19200188,Manhattan,Hell's Kitchen,40.76501999999999981127984938211739063262939453125,-73.99236999999999397914507426321506500244140625,Private room,99,1
4 Chic Suites In the Heart of SoHo! Self-Parking!,496944100,Manhattan,SoHo,40.7193505887758107064655632711946964263916015625,-73.999218979139044449766515754163265228271484375,Private room,4813,1
Large NYC FLAWLESS Room  Close to public transport,55948559,Bronx,Pelham Gardens,40.86650999999999811507223057560622692108154296875,-73.8420899999999988949639373458921909332275390625,Private room,40,1
Modern Rooftop Loft W/ Private Ensuite & Cityviews,48076117,Brooklyn,Crown Heights,40.673810000000003128661774098873138427734375,-73.9320699999999959572960506193339824676513671875,Private room,93,1
"5 minutes from JFK,one single cozy bedroom for one",119592255,Queens,Jamaica,40.68028000000000332647687173448503017425537109375,-73.783310000000000172803993336856365203857421875,Private room,53,1
Bed is yours the rest is shared,390066321,Bronx,Concourse Village,40.8293000000000034788172342814505100250244140625,-73.915919999999999845385900698602199554443359375,Private room,42,1
Home away from home,410078356,Bronx,Tremont,40.848038575730669208496692590415477752685546875,-73.8886270565520391073732753284275531768798828125,Private room,74,1
4 Luxe Balcony Suites with Panoramic Views of NYC!,496944100,Manhattan,SoHo,40.720449999999999590727384202182292938232421875,-73.998999999999995225152815692126750946044921875,Private room,2012,1
Cozy Brooklyn Apartment,111208718,Brooklyn,Bedford-Stuyvesant,40.69024999999999891997504164464771747589111328125,-73.9321599999999961028152029030025005340576171875,Private room,60,1
cozy room in the Bronx,419852791,Bronx,Castle Hill,40.8166668629352642483354429714381694793701171875,-73.8475351381554645513460854999721050262451171875,Private room,56,1
Hell’s Kitchen Private Room,60365737,Manhattan,Hell's Kitchen,40.76364000000000231693775276653468608856201171875,-73.9904099999999971259967423975467681884765625,Private room,70,1
Travel In Style! Two Units for Group Travel!,25138314,Manhattan,Midtown,40.7464272824877440370983094908297061920166015625,-73.98547944903521056403405964374542236328125,Private room,731,1
Two Pet-friendly Units in the Heart of NYC!,5615582,Manhattan,Midtown,40.748150630821015738547430373728275299072265625,-73.9872710715563925987225957214832305908203125,Private room,731,1
"City Escape! 2 Units, Walk to Times Square!",5615582,Manhattan,Midtown,40.7475750698691427942321752198040485382080078125,-73.9854492338388780581226455979049205780029296875,Private room,737,1
2 Comfortable Units Close to Rockefeller Center!,5615582,Manhattan,Midtown,40.74750352232128847163039608858525753021240234375,-73.985506260760217855931841768324375152587890625,Private room,737,1
"4 Units Near Empire State Building, Pets Allowed!",25138314,Manhattan,Midtown,40.7482841013395926665907609276473522186279296875,-73.9866358473683476404403336346149444580078125,Private room,1473,1
Perfect Vacation Trip to NY! 2 Pet-friendly Units!,25138314,Manhattan,Midtown,40.74630271399876590976418810896575450897216796875,-73.986949480972924675370450131595134735107421875,Private room,737,1
Your Next NYC Vacation! 4 Pet-friendly Units!,25138314,Manhattan,Midtown,40.74625999999999947931428323499858379364013671875,-73.98745999999999867213773541152477264404296875,Private room,1473,1
4 Serene Units In The Heart Of NYC! Pets Allowed!,25138314,Manhattan,Midtown,40.748193478657896093864110298454761505126953125,-73.9854263556115796518497518263757228851318359375,Private room,1473,1
Excellent Part of NYC to Stay! 4 Relaxing Units!,25138314,Manhattan,Midtown,40.746076083318399696509004570543766021728515625,-73.9872694069588447973728762008249759674072265625,Private room,1473,1
Cozy single bedroom In the house,438274260,Bronx,Allerton,40.860230000000001382431946694850921630859375,-73.856179999999994834070093929767608642578125,Private room,500,1
Visit and Catch A Show On Broadway! 4 Deluxe Units,25138314,Manhattan,Midtown,40.7481541585209896538799512200057506561279296875,-73.985531891760984990469296462833881378173828125,Private room,1473,1
Perfect NYC Getaway! Minutes Away from MoMA!,25138314,Manhattan,Midtown,40.74668219161534210570607683621346950531005859375,-73.98747853494620585479424335062503814697265625,Private room,369,1
Large Skylight Private Room,131476075,Brooklyn,Bushwick,40.6875399999999984856913215480744838714599609375,-73.9113799999999940837369649671018123626708984375,Private room,71,1
4 Serene Units Near Tenement Museum! Pets Allowed!,25138314,Manhattan,Midtown,40.74699571481583149079597205854952335357666015625,-73.9875306396903624772676266729831695556640625,Private room,1473,1
"Amazing Stay, Excellent Location! 2 Relaxing Units",25138314,Manhattan,Midtown,40.74688800641194319496207754127681255340576171875,-73.9855324981246127435952075757086277008056640625,Private room,737,1
Ultimate NYC Trip! Unit w/ Empire State View,25138314,Manhattan,Midtown,40.74813957986422252588454284705221652984619140625,-73.986886637589151405336451716721057891845703125,Private room,292,1
Visit NYC With the Family & Friends! Pets Allowed!,25138314,Manhattan,Midtown,40.7462000000000017507773009128868579864501953125,-73.9874999999999971578290569595992565155029296875,Private room,292,1
Private room in Woodside,493553636,Queens,Woodside,40.741555962757871611756854690611362457275390625,-73.9017989962951702409554854966700077056884765625,Private room,75,1
"Lovely bedroom in the heart of Chelsea, Manhattan",392144724,Manhattan,Chelsea,40.74350869999999957826730678789317607879638671875,-74.0032073999999937541360850445926189422607421875,Private room,115,1
Washington heights,371562400,Manhattan,Washington Heights,40.85656000000000176441972143948078155517578125,-73.930869999999998753992258571088314056396484375,Private room,80,1
Fantastic one,106155865,Queens,Flushing,40.7402173902008684081010869704186916351318359375,-73.8296344439644514068277203477919101715087890625,Private room,80,1
Cozy and Quiet.,154037433,Queens,Jamaica,40.670580000000001064108801074326038360595703125,-73.7742300000000028603608370758593082427978515625,Private room,75,1
Cozy nook(double room/shared bath),154037433,Queens,Jamaica,40.66922000000000281261236523278057575225830078125,-73.7741299999999995407051756046712398529052734375,Private room,65,1
Farm Rastafarian Gurl Small Home,493370318,Manhattan,East Village,40.7256799999999969941200106404721736907958984375,-73.9722900000000009868017514236271381378173828125,Private room,500,1
rento habitación zona tranquila,493739633,Manhattan,Washington Heights,40.836147164926018149344599805772304534912109375,-73.9442340301584408734925091266632080078125,Private room,56,1
Great space,100354001,Queens,Rosedale,40.65973000000000325826476910151541233062744140625,-73.73219000000000278305378742516040802001953125,Private room,50,1
Unlimited Outdoor Fun! Close to Times Square!,25138314,Manhattan,Midtown,40.74662856968012647485011257231235504150390625,-73.9875829087896619284947519190609455108642578125,Private room,302,1
A Unique Gem in the Heart of NYC! Pets Allowed!,25138314,Manhattan,Midtown,40.74758584482942325166732189245522022247314453125,-73.985446481518039263391983695328235626220703125,Private room,302,1
Minutes Away from Central Park! Pets are Welcome!,25138314,Manhattan,Midtown,40.747759999999999536157702095806598663330078125,-73.9873199999999968667907523922622203826904296875,Private room,369,1
Look No Further! Close to Museum of Modern Art!,25138314,Manhattan,Midtown,40.74649000000000143018041853792965412139892578125,-73.987179999999995061443769372999668121337890625,Private room,369,1
"Cute Calm Place 2mins to Subway, Mins to Manhattan",25414207,Queens,Ridgewood,40.69771999999999678720996598713099956512451171875,-73.9073800000000034060576581396162509918212890625,Private room,51,1
"King sized, pet friendly oasis",20563033,Brooklyn,Williamsburg,40.71505407217529892704988014884293079376220703125,-73.9661097725295775262566166929900646209716796875,Private room,245,1
Spacious Room in the Bronx Area,392563222,Bronx,Fordham,40.852480100000008178540156222879886627197265625,-73.9025003999999938741893856786191463470458984375,Private room,62,1
Spacious Bronx Studio,392563222,Bronx,Fordham,40.85285632202702998938548262231051921844482421875,-73.90120748329121624919935129582881927490234375,Private room,80,1
Comfortable room/close to Manhattan,87397826,Queens,Long Island City,40.75786000000000086629370343871414661407470703125,-73.9291199999999975034370436333119869232177734375,Private room,99,1
Big Bedroom Best Location !,491198242,Queens,Long Island City,40.74703000000000230329533223994076251983642578125,-73.9469500000000010686562745831906795501708984375,Private room,89,1
Private room 724 | Share bath,401202937,Manhattan,Midtown,40.748210000000000263753463514149188995361328125,-73.9876000000000004774847184307873249053955078125,Private room,50,1
Springfield Garden estates,493903378,Queens,Springfield Gardens,40.67160780000001096823325497098267078399658203125,-73.756747757672115994864725507795810699462890625,Private room,43,1
I bedroom for rent.,493950544,Bronx,West Farms,40.84455917868552177196761476807296276092529296875,-73.880174258886427196557633578777313232421875,Private room,40,1
The Haven Bed Stuy (2 Bedrooms/private bath),124985291,Brooklyn,Bedford-Stuyvesant,40.6776023999999978286723489873111248016357421875,-73.9239295999999939112967695109546184539794921875,Private room,180,1
Waterfront Wonder,3427065,Brooklyn,Williamsburg,40.71932000000000329009708366356790065765380859375,-73.964550000000002683009370230138301849365234375,Private room,180,1
